[Clicked] Open TCLE Button was clicked.
[Clicked] Open TCLE Button was clicked.
[EmojiGridHandler] Open EmojiGrid Box.
[DatabaseToCsv] Valence ->>>> (1216,239)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1217,821)
[DatabaseToCsv] Valence ->>>> (1219,402)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1220,984)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1222,566)
[DatabaseToCsv] Valence ->>>> (1224,148)
[DatabaseToCsv] Valence ->>>> (1224,148)
[DatabaseToCsv] Valence ->>>> (1224,148)
[DatabaseToCsv] Valence ->>>> (1224,148)
[DatabaseToCsv] Valence ->>>> (1224,148)
[DatabaseToCsv] Valence ->>>> (1225,729)
[DatabaseToCsv] Valence ->>>> (1225,729)
[DatabaseToCsv] Valence ->>>> (1225,729)
[DatabaseToCsv] Valence ->>>> (1225,729)
[DatabaseToCsv] Valence ->>>> (1225,729)
[DatabaseToCsv] Valence ->>>> (1227,311)
[DatabaseToCsv] Valence ->>>> (1227,311)
[DatabaseToCsv] Valence ->>>> (1228,893)
[DatabaseToCsv] Valence ->>>> (1228,893)
[DatabaseToCsv] Valence ->>>> (1228,893)
[DatabaseToCsv] Valence ->>>> (1228,893)
[DatabaseToCsv] Valence ->>>> (1228,893)
[DatabaseToCsv] Valence ->>>> (1230,474)
[DatabaseToCsv] Valence ->>>> (1230,474)
[DatabaseToCsv] Valence ->>>> (1230,474)
[DatabaseToCsv] Valence ->>>> (1232,056)
[DatabaseToCsv] Valence ->>>> (1233,638)
[DatabaseToCsv] Valence ->>>> (1233,638)
[DatabaseToCsv] Valence ->>>> (1235,22)
[DatabaseToCsv] Valence ->>>> (1236,801)
[DatabaseToCsv] Valence ->>>> (1236,801)
[DatabaseToCsv] Valence ->>>> (1238,383)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1241,547)
[DatabaseToCsv] Valence ->>>> (1243,128)
[DatabaseToCsv] Valence ->>>> (1251,037)
[DatabaseToCsv] Valence ->>>> (1255,782)
[DatabaseToCsv] Valence ->>>> (1265,272)
[DatabaseToCsv] Valence ->>>> (1273,181)
[DatabaseToCsv] Valence ->>>> (1281,09)
[DatabaseToCsv] Valence ->>>> (1288,998)
[DatabaseToCsv] Valence ->>>> (1298,489)
[DatabaseToCsv] Valence ->>>> (1304,815)
[DatabaseToCsv] Valence ->>>> (1311,142)
[DatabaseToCsv] Valence ->>>> (1314,306)
[DatabaseToCsv] Valence ->>>> (1319,051)
[DatabaseToCsv] Valence ->>>> (1322,214)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1323,796)
[DatabaseToCsv] Valence ->>>> (1317,469)
[DatabaseToCsv] Valence ->>>> (1314,306)
[DatabaseToCsv] Valence ->>>> (1309,561)
[DatabaseToCsv] Valence ->>>> (1304,815)
[DatabaseToCsv] Valence ->>>> (1301,652)
[DatabaseToCsv] Valence ->>>> (1296,907)
[DatabaseToCsv] Valence ->>>> (1293,743)
[DatabaseToCsv] Valence ->>>> (1288,998)
[DatabaseToCsv] Valence ->>>> (1284,253)
[DatabaseToCsv] Valence ->>>> (1279,508)
[DatabaseToCsv] Valence ->>>> (1273,181)
[DatabaseToCsv] Valence ->>>> (1266,854)
[DatabaseToCsv] Valence ->>>> (1262,109)
[DatabaseToCsv] Valence ->>>> (1257,364)
[DatabaseToCsv] Valence ->>>> (1252,619)
[DatabaseToCsv] Valence ->>>> (1249,455)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1247,873)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1244,71)
[DatabaseToCsv] Valence ->>>> (1244,71)
[DatabaseToCsv] Valence ->>>> (1241,547)
[DatabaseToCsv] Valence ->>>> (1241,547)
[DatabaseToCsv] Valence ->>>> (1241,547)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1239,965)
[DatabaseToCsv] Valence ->>>> (1241,547)
[DatabaseToCsv] Valence ->>>> (1246,292)
[DatabaseToCsv] Valence ->>>> (1249,455)
[DatabaseToCsv] Valence ->>>> (1255,782)
[DatabaseToCsv] Valence ->>>> (1265,272)
[DatabaseToCsv] Valence ->>>> (1273,181)
[DatabaseToCsv] Valence ->>>> (1285,835)
[DatabaseToCsv] Valence ->>>> (1298,489)
[DatabaseToCsv] Valence ->>>> (1304,815)
[DatabaseToCsv] Valence ->>>> (1315,887)
[DatabaseToCsv] Valence ->>>> (1325,378)
[DatabaseToCsv] Valence ->>>> (1326,96)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
[DatabaseToCsv] Valence ->>>> (1328,541)
