level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;84;75;CutOnion;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;72;63;CutOnion;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;55;53;DeliverOrder;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;49;41;CutOnion;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;40;31;CutOnion;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;26;26;CutTomato;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;19;17;DeliverOrder;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;17;8;CutTomato;Happy;yes;
2;Ana;4;10;0;Good;46;2;-1;-28;1;5;8;0;CutTomato;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;88;78;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;74;64;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;61;51;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;50;50;DeliverOrder;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;49;49;DeliverOrder;Sleepy;no;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;48;48;DeliverOrder;Sleepy;no;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;47;39;DeliverOrder;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;38;38;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;36;36;CutTomato;Sleepy;no;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;35;35;CutTomato;Sleepy;no;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;35;20;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;16;16;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;16;16;CutTomato;Sleepy;no;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;15;4;CutTomato;Angry;yes;
3;Breno;1;60;1;Bad;24;1;-21;-19;2;-1;3;0;DeliverOrder;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;88;88;CutTomato;Normal;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;88;88;CutTomato;Sleepy;no;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;87;76;CutTomato;Angry;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;74;55;CutOnion;Angry;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;49;49;CutOnion;Angry;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;48;48;CutOnion;Sleepy;no;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;47;32;CutOnion;Angry;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;23;8;CutOnion;Angry;yes;
4;Breno;1;60;0;Bad;20;1;-48;0;-1;3;7;0;DeliverOrder;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;85;76;CutTomato;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;75;66;CutOnion;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;66;57;CutTomato;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;52;52;CutOnion;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;49;49;CutOnion;Sleepy;no;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;47;36;CutOnion;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;35;31;DeliverOrder;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;28;17;CutOnion;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;16;13;DeliverOrder;Confused;yes;
5;Carlos;2;20;1;Neutral;46;2;3;5;1;-1;10;0;CutOnion;Confused;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;79;70;CutOnion;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;66;54;CutOnion;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;49;38;CutTomato;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;38;38;DeliverOrder;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;38;34;DeliverOrder;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;34;23;CutTomato;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;21;13;CutTomato;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;6;2;DeliverOrder;Confused;yes;
6;Carlos;2;20;0;Neutral;46;2;14;14;1;5;0;0;CutTomato;Confused;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;88;88;CutTomato;Normal;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;87;78;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;78;69;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;69;69;CutOnion;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;66;57;CutOnion;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;56;56;DeliverOrder;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;55;55;DeliverOrder;Sleepy;no;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;54;52;DeliverOrder;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;48;39;CutOnion;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;37;28;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;27;27;DeliverOrder;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;26;23;DeliverOrder;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;20;20;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;18;9;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;48;2;13;6;1;-1;8;0;CutTomato;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;88;88;CutTomato;Normal;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;87;79;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;79;70;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;70;61;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;61;61;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;60;57;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;56;47;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;47;37;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;37;37;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;36;36;DeliverOrder;Sleepy;no;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;34;32;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;27;27;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;26;17;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;16;6;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;6;6;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;5;3;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;70;3;11;13;1;-1;0;0;CutOnion;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;88;71;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;71;71;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;70;70;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;69;69;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;68;51;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;50;50;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;49;49;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;49;49;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;48;48;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;47;47;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;47;47;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;46;46;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;45;45;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;45;45;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;45;45;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;44;44;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;44;27;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;26;26;DeliverOrder;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;26;18;DeliverOrder;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;16;16;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;15;15;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;15;15;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;13;13;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;13;13;CutOnion;Sleepy;no;
9;Eva;1;60;1;Bad;22;1;-22;-24;3;-1;13;0;CutOnion;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;84;84;CutTomato;Normal;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;83;83;CutTomato;Sleepy;no;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;83;83;CutTomato;Sleepy;no;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;83;72;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;71;57;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;57;45;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;45;45;DeliverOrder;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;44;36;DeliverOrder;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;36;20;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;46;2;16;14;3;7;7;0;DeliverOrder;Angry;yes;
