7;Danilo;3;30;1;Good;46;2;48;39;9;9;50;50;DeliverOrder;Sleepy;no;
7;Danilo;3;30;1;Good;46;2;48;39;9;9;50;47;DeliverOrder;Happy;yes;
7;Danilo;3;30;1;Good;46;2;48;39;9;9;41;31;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;46;2;48;39;9;9;23;23;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;46;2;48;39;9;9;21;12;CutTomato;Happy;yes;
7;Danilo;3;30;1;Good;46;2;48;39;9;9;3;0;DeliverOrder;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;85;76;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;68;68;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;67;58;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;46;43;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;37;37;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;36;26;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;24;1;50;31;9;9;19;10;CutOnion;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;84;84;CutTomato;Normal;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;83;83;CutTomato;Sleepy;no;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;81;71;CutTomato;Angry;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;67;67;CutTomato;Angry;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;66;56;CutTomato;Angry;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;48;40;DeliverOrder;Angry;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;38;23;CutOnion;Angry;yes;
9;Eva;1;60;1;Bad;24;1;50;29;9;9;16;5;CutOnion;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;83;73;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;70;70;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;68;58;CutTomato;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;48;48;DeliverOrder;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;46;38;DeliverOrder;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;32;17;CutOnion;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;10;10;CutOnion;Angry;yes;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;9;9;CutOnion;Sleepy;no;
10;Eva;1;60;0;Bad;24;1;50;24;9;9;8;0;CutOnion;Angry;yes;
