level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
1;Breno;1;60;1;Bad;22;1;-50;51;9;7;20;20;CutOnion;Angry;yes;
1;Breno;1;60;1;Bad;22;1;-50;51;9;7;14;14;CutOnion;Sleepy;no;
1;Breno;1;60;1;Bad;22;1;-50;51;9;7;7;7;CutOnion;Sleepy;no;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;88;88;CutOnion;Normal;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;87;87;CutOnion;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;82;82;CutOnion;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;74;74;CutOnion;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;73;73;CutOnion;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;72;60;CutOnion;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;59;59;CutOnion;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;59;45;CutOnion;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;42;32;CutTomato;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;31;31;CutTomato;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;30;30;CutTomato;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;29;29;CutTomato;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;28;28;CutTomato;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;28;28;CutTomato;Sleepy;no;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;28;17;CutTomato;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;16;9;DeliverOrder;Angry;yes;
2;Breno;1;60;0;Bad;22;1;-1;-34;3;7;6;0;DeliverOrder;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;86;86;CutTomato;Normal;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;85;76;CutTomato;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;74;65;CutTomato;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;65;56;CutOnion;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;56;53;DeliverOrder;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;50;41;CutOnion;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;34;25;CutOnion;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;20;17;DeliverOrder;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;16;7;CutOnion;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;0;0;DeliverOrder;Happy;yes;
3;Danilo;3;30;1;Good;46;2;28;0;1;8;0;0;DeliverOrder;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;87;87;CutTomato;Normal;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;86;86;CutTomato;Sleepy;no;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;86;77;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;77;77;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;76;67;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;66;58;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;54;50;DeliverOrder;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;47;37;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;35;27;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;25;17;CutTomato;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;16;12;DeliverOrder;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;9;9;CutOnion;Confused;yes;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;5;5;CutOnion;Sleepy;no;
4;Carlos;2;20;1;Neutral;46;2;18;18;-1;8;5;0;CutOnion;Confused;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;86;86;CutOnion;Normal;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;86;72;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;72;60;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;59;59;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;58;58;CutOnion;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;57;57;CutOnion;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;56;56;CutOnion;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;56;43;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;42;34;DeliverOrder;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;33;33;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;32;16;CutOnion;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;12;12;CutTomato;Angry;yes;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;8;8;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;7;7;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;7;7;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;7;7;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;7;7;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;6;6;DeliverOrder;Sleepy;no;
5;Eva;1;60;1;Bad;46;2;5;14;5;6;6;0;DeliverOrder;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
6;Ana;4;10;1;Good;70;3;49;50;2;8;87;78;CutOnion;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;78;69;CutOnion;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;69;60;CutOnion;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;55;53;DeliverOrder;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;50;41;CutOnion;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;40;32;CutOnion;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;31;22;CutTomato;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;22;20;DeliverOrder;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;18;8;CutTomato;Happy;yes;
6;Ana;4;10;1;Good;70;3;49;50;2;8;3;0;DeliverOrder;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;86;77;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;77;68;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;67;58;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;54;51;DeliverOrder;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;49;49;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;47;37;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;36;27;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;26;22;DeliverOrder;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;21;10;CutOnion;Confused;yes;
7;Carlos;2;20;0;Neutral;48;2;27;-34;-1;-1;3;0;CutTomato;Confused;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;87;79;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;79;70;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;65;56;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;55;52;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;49;40;CutOnion;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;39;39;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;35;35;CutTomato;Sleepy;no;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;31;29;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;26;17;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;16;16;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;14;6;CutTomato;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;0;0;DeliverOrder;Happy;yes;
8;Danilo;3;30;0;Good;48;2;12;14;6;6;0;0;DeliverOrder;Happy;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;87;87;CutTomato;Normal;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;87;77;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;76;76;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;76;76;CutTomato;Sleepy;no;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;76;76;CutTomato;Sleepy;no;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;76;65;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;65;65;CutOnion;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;64;53;CutOnion;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;53;53;DeliverOrder;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;53;45;DeliverOrder;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;44;44;CutOnion;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;43;43;CutOnion;Sleepy;no;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;42;26;CutOnion;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;26;26;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;26;15;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;15;15;DeliverOrder;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;13;5;DeliverOrder;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;4;4;CutTomato;Angry;yes;
9;Eva;1;60;0;Bad;46;2;-34;37;7;-1;2;0;CutTomato;Angry;yes;
level;nickname;movement Speed;probality To Sleep;games Available;personality;totalScore;numberOfDelivery;EmojiGrid After Round(X);EmojiGrid After Round(Y);Arousal; Valence;timestamp Start;timestamp End;action Requested;faceShown;Was Realized;
10;Ana;4;10;0;Good;70;3;37;38;5;9;85;76;CutOnion;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;74;66;CutOnion;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;60;51;CutTomato;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;51;49;DeliverOrder;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;48;38;CutTomato;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;38;38;CutOnion;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;37;28;CutOnion;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;27;25;DeliverOrder;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;22;13;CutOnion;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;12;4;CutTomato;Happy;yes;
10;Ana;4;10;0;Good;70;3;37;38;5;9;3;1;DeliverOrder;Happy;yes;
